Schedule,FPR,TPR
Convex Only,0.9393939393939394,0.9846680748844898
Convex Only,0.9494949494949496,0.9894326806700825
Convex Only,0.9595959595959597,0.997872340425532
Convex Only,0.9696969696969697,0.997872340425532
Convex Only,0.9797979797979799,0.997872340425532
Convex Only,0.98989898989899,0.997872340425532
Convex Only,1.0,1.0
Multistage_1,0.0,0.05161362904973534
Multistage_1,0.010101010101010102,0.05161362904973534
Multistage_1,0.020202020202020204,0.05161362904973534
Multistage_1,0.030303030303030304,0.11135190275934037
Multistage_1,0.04040404040404041,0.1347561580784893
Multistage_1,0.05050505050505051,0.1880600952833553
Multistage_1,0.06060606060606061,0.2078317610851197
Multistage_1,0.07070707070707072,0.2390696721102648
Multistage_1,0.08080808080808081,0.2514573486186088
Multistage_1,0.09090909090909091,0.30048987047835657
Multistage_1,0.10101010101010102,0.30900050877622887
Multistage_1,0.11111111111111112,0.32844764100404916
Multistage_1,0.12121212121212122,0.34399137622863546
Multistage_1,0.13131313131313133,0.3466229551760039
Multistage_1,0.14141414141414144,0.36283742546024156
Multistage_1,0.15151515151515152,0.3681005833549784
Multistage_1,0.16161616161616163,0.3879515318644635
Multistage_1,0.17171717171717174,0.39072930964224134
Multistage_1,0.18181818181818182,0.4058808247937565
Multistage_1,0.19191919191919193,0.4263335356071315
Multistage_1,0.20202020202020204,0.44210527713145853
Multistage_1,0.21212121212121213,0.46067162736620515
Multistage_1,0.22222222222222224,0.4693101644904464
Multistage_1,0.23232323232323235,0.47054473239168093
Multistage_1,0.24242424242424243,0.4782279475217045
Multistage_1,0.25252525252525254,0.48876146325357867
Multistage_1,0.26262626262626265,0.500125099617215
Multistage_1,0.27272727272727276,0.5146696106329248
Multistage_1,0.2828282828282829,0.5217335033221419
Multistage_1,0.29292929292929293,0.5294636020135031
Multistage_1,0.30303030303030304,0.5414021362924629
Multistage_1,0.31313131313131315,0.5488856802925828
Multistage_1,0.32323232323232326,0.5661514055814146
Multistage_1,0.33333333333333337,0.5768103203100968
Multistage_1,0.3434343434343435,0.586812783971097
Multistage_1,0.3535353535353536,0.5944932471393651
Multistage_1,0.36363636363636365,0.6168008958046559
Multistage_1,0.37373737373737376,0.6176878137647447
Multistage_1,0.38383838383838387,0.6235701667059211
Multistage_1,0.393939393939394,0.6385497234652118
Multistage_1,0.4040404040404041,0.6414908999358
Multistage_1,0.4141414141414142,0.6702787787236788
Multistage_1,0.42424242424242425,0.6847597833738254
Multistage_1,0.43434343434343436,0.687537561151603
Multistage_1,0.4444444444444445,0.7069854217303346
Multistage_1,0.4545454545454546,0.7125026536703307
Multistage_1,0.4646464646464647,0.7188821669604131
Multistage_1,0.4747474747474748,0.7563365526948502
Multistage_1,0.48484848484848486,0.7563365526948502
Multistage_1,0.494949494949495,0.7563365526948502
Multistage_1,0.5050505050505051,0.7735447432644532
Multistage_1,0.5151515151515152,0.7799277219878575
Multistage_1,0.5252525252525253,0.7829580250181605
Multistage_1,0.5353535353535354,0.7927141225791361
Multistage_1,0.5454545454545455,0.8006088594212415
Multistage_1,0.5555555555555556,0.8030478838114854
Multistage_1,0.5656565656565657,0.8100809807381995
Multistage_1,0.5757575757575758,0.8122086403126675
Multistage_1,0.5858585858585859,0.8275666491559137
Multistage_1,0.595959595959596,0.8388550652315638
Multistage_1,0.6060606060606061,0.8461721384022954
Multistage_1,0.6161616161616162,0.853148882588342
Multistage_1,0.6262626262626263,0.8560900590589302
Multistage_1,0.6363636363636365,0.8658147056284135
Multistage_1,0.6464646464646465,0.8704658684191111
Multistage_1,0.6565656565656566,0.8781490835491347
Multistage_1,0.6666666666666667,0.8920180930952419
Multistage_1,0.6767676767676768,0.8975736486507975
Multistage_1,0.686868686868687,0.9003514264285754
Multistage_1,0.696969696969697,0.9056181842945124
Multistage_1,0.7070707070707072,0.9083959620722902
Multistage_1,0.7171717171717172,0.9083959620722902
Multistage_1,0.7272727272727273,0.9111737398500679
Multistage_1,0.7373737373737375,0.9272728110574983
Multistage_1,0.7474747474747475,0.9272728110574983
Multistage_1,0.7575757575757577,0.9321782484097442
Multistage_1,0.7676767676767677,0.9321782484097442
Multistage_1,0.7777777777777778,0.9377338039652997
Multistage_1,0.787878787878788,0.9472522810089726
Multistage_1,0.797979797979798,0.9472522810089726
Multistage_1,0.8080808080808082,0.9578749233005617
Multistage_1,0.8181818181818182,0.9630917254685833
Multistage_1,0.8282828282828284,0.9630917254685833
Multistage_1,0.8383838383838385,0.9654173068639322
Multistage_1,0.8484848484848485,0.9699839908286441
Multistage_1,0.8585858585858587,0.9699839908286441
Multistage_1,0.8686868686868687,0.9779785707744436
Multistage_1,0.8787878787878789,0.9779785707744436
Multistage_1,0.888888888888889,0.9779785707744436
Multistage_1,0.8989898989898991,0.9804175951646876
Multistage_1,0.9090909090909092,0.9825452547391557
Multistage_1,0.9191919191919192,0.9854864312097439
Multistage_1,0.9292929292929294,0.9903644799902317
Multistage_1,0.9393939393939394,0.9903644799902317
Multistage_1,0.9494949494949496,0.9928035043804755
Multistage_1,0.9595959595959597,0.9957446808510639
Multistage_1,0.9696969696969697,1.0
Multistage_1,0.9797979797979799,1.0
Multistage_1,0.98989898989899,1.0
Multistage_1,1.0,1.0
Nonconvex Only,0.0,0.11462514873452745
Nonconvex Only,0.010101010101010102,0.11462514873452745
Nonconvex Only,0.020202020202020204,0.11462514873452745
Nonconvex Only,0.030303030303030304,0.16611488710203823
Nonconvex Only,0.04040404040404041,0.1724978658254425
Nonconvex Only,0.05050505050505051,0.19264515919255007
Nonconvex Only,0.06060606060606061,0.20461339515397947
Nonconvex Only,0.07070707070707072,0.22547849167614736
Nonconvex Only,0.08080808080808081,0.2553244480304478
Nonconvex Only,0.09090909090909091,0.27798649652129387
Nonconvex Only,0.10101010101010102,0.30417164023163357
Nonconvex Only,0.11111111111111112,0.3124930175630539
Nonconvex Only,0.12121212121212122,0.3152707953408317
Nonconvex Only,0.13131313131313133,0.3295196670365119
Nonconvex Only,0.14141414141414144,0.344831320153043
