Schedule,FPR,TPR
Multistage_1,0.38383838383838387,0.5525822881050033
Multistage_1,0.393939393939394,0.5566706126757254
Multistage_1,0.4040404040404041,0.5663677399196441
Multistage_1,0.4141414141414142,0.5761289550117416
Multistage_1,0.42424242424242425,0.579640170103839
Multistage_1,0.43434343434343436,0.5978896442229885
Multistage_1,0.4444444444444445,0.6019900849043115
Multistage_1,0.4545454545454546,0.6124474415191633
Multistage_1,0.4646464646464647,0.6289531852307894
Multistage_1,0.4747474747474748,0.6299286259121125
Multistage_1,0.48484848484848486,0.6402790665934356
Multistage_1,0.494949494949495,0.6504401133353646
Multistage_1,0.5050505050505051,0.6514155540166877
Multistage_1,0.5151515151515152,0.6584095132165293
Multistage_1,0.5252525252525253,0.6699948261027837
Multistage_1,0.5353535353535354,0.6714577808132874
Multistage_1,0.5454545454545455,0.6841265436045993
Multistage_1,0.5555555555555556,0.6912815379800756
Multistage_1,0.5656565656565657,0.6980124500418701
Multistage_1,0.5757575757575758,0.7194564692597638
Multistage_1,0.5858585858585859,0.7232329634050191
Multistage_1,0.595959595959596,0.7283727508806522
Multistage_1,0.6060606060606061,0.7367078676222489
Multistage_1,0.6161616161616162,0.7546644001344547
Multistage_1,0.6262626262626263,0.7653260005672458
Multistage_1,0.6363636363636365,0.7661946281682709
Multistage_1,0.6464646464646465,0.776154164860205
Multistage_1,0.6565656565656566,0.7770227924612302
Multistage_1,0.6666666666666667,0.7775547197255549
Multistage_1,0.6767676767676768,0.781375481901393
Multistage_1,0.686868686868687,0.7852858498119981
Multistage_1,0.696969696969697,0.7928970188371974
Multistage_1,0.7070707070707072,0.7949976224380382
Multistage_1,0.7171717171717172,0.8069747692487557
Multistage_1,0.7272727272727273,0.8237049798515154
Multistage_1,0.7373737373737375,0.831228540622625
Multistage_1,0.7474747474747475,0.8397937680604015
Multistage_1,0.7575757575757577,0.8437188439830263
Multistage_1,0.7676767676767677,0.851810586572318
Multistage_1,0.7777777777777778,0.8722129352222158
Multistage_1,0.787878787878788,0.8736758899327194
Multistage_1,0.797979797979798,0.9058206628250414
Multistage_1,0.8080808080808082,0.9064979834165777
Multistage_1,0.8181818181818182,0.9125103125906715
Multistage_1,0.8282828282828284,0.9307868277421868
Multistage_1,0.8383838383838385,0.933728004212775
Multistage_1,0.8484848484848485,0.942913610273381
Multistage_1,0.8585858585858587,0.9484691658289366
Multistage_1,0.8686868686868687,0.9484691658289366
Multistage_1,0.8787878787878789,0.9547252753108525
Multistage_1,0.888888888888889,0.9581735511729214
Multistage_1,0.8989898989898991,0.9641450306738127
Multistage_1,0.9090909090909092,0.9685438576532848
Multistage_1,0.9191919191919192,0.9698472137953507
Multistage_1,0.9292929292929294,0.9770482564802643
Multistage_1,0.9393939393939394,0.9770482564802643
Multistage_1,0.9494949494949496,0.9800785595105672
Multistage_1,0.9595959595959597,0.9832035595105673
Multistage_1,0.9696969696969697,0.9832035595105673
Multistage_1,0.9797979797979799,0.9935483870967742
Multistage_1,0.98989898989899,0.9935483870967742
Multistage_1,1.0,1.0
Nonconvex Only,0.0,0.05180372436330853
Nonconvex Only,0.010101010101010102,0.052902951933124345
Nonconvex Only,0.020202020202020204,0.05400217950294015
Nonconvex Only,0.030303030303030304,0.08616944034667158
Nonconvex Only,0.04040404040404041,0.08740050095273219
Nonconvex Only,0.05050505050505051,0.09989028337090726
Nonconvex Only,0.06060606060606061,0.14437717818107793
Nonconvex Only,0.07070707070707072,0.14718688443906008
Nonconvex Only,0.08080808080808081,0.17119423194758313
Nonconvex Only,0.09090909090909091,0.17852894269138478
Nonconvex Only,0.10101010101010102,0.19065431824045082
Nonconvex Only,0.11111111111111112,0.20278917505278088
Nonconvex Only,0.12121212121212122,0.20413752373568833
Nonconvex Only,0.13131313131313133,0.21004184884957228
Nonconvex Only,0.14141414141414144,0.21837672951901177
