Schedule,FPR,TPR
Multistage_1,0.38383838383838387,0.5247688753023986
Multistage_1,0.393939393939394,0.5329133275000155
Multistage_1,0.4040404040404041,0.5499119463642992
Multistage_1,0.4141414141414142,0.564111096611935
Multistage_1,0.42424242424242425,0.5666196443100111
Multistage_1,0.43434343434343436,0.5843611669184815
Multistage_1,0.4444444444444445,0.587374765121608
Multistage_1,0.4545454545454546,0.5916532112171484
Multistage_1,0.4646464646464647,0.604015180718793
Multistage_1,0.4747474747474748,0.61120038254367
Multistage_1,0.48484848484848486,0.6222956527947441
Multistage_1,0.494949494949495,0.6353276614841958
Multistage_1,0.5050505050505051,0.6429211494944849
Multistage_1,0.5151515151515152,0.6572357310156403
Multistage_1,0.5252525252525253,0.6726130229745061
Multistage_1,0.5353535353535354,0.6786969392574205
Multistage_1,0.5454545454545455,0.6927841655267108
Multistage_1,0.5555555555555556,0.699167796124491
Multistage_1,0.5656565656565657,0.714458681084071
Multistage_1,0.5757575757575758,0.7324956885260818
Multistage_1,0.5858585858585859,0.7396918329771283
Multistage_1,0.595959595959596,0.7552850467807037
Multistage_1,0.6060606060606061,0.7573850913439836
Multistage_1,0.6161616161616162,0.7624523076244352
Multistage_1,0.6262626262626263,0.7858051433823944
Multistage_1,0.6363636363636365,0.7917165789821385
Multistage_1,0.6464646464646465,0.7954624192344691
Multistage_1,0.6565656565656566,0.8013022544650452
Multistage_1,0.6666666666666667,0.8101391423835071
Multistage_1,0.6767676767676768,0.8156263289764022
Multistage_1,0.686868686868687,0.8178877091176842
Multistage_1,0.696969696969697,0.8234079711816413
Multistage_1,0.7070707070707072,0.8294256644542367
Multistage_1,0.7171717171717172,0.8337738852240261
Multistage_1,0.7272727272727273,0.8380153031988407
Multistage_1,0.7373737373737375,0.8395359652270928
Multistage_1,0.7474747474747475,0.8407224026564144
Multistage_1,0.7575757575757577,0.8632490807274473
Multistage_1,0.7676767676767677,0.8673490346605492
Multistage_1,0.7777777777777778,0.8872732997125024
Multistage_1,0.787878787878788,0.8918481969028328
Multistage_1,0.797979797979798,0.893481917622575
Multistage_1,0.8080808080808082,0.8943300042233497
Multistage_1,0.8181818181818182,0.9112695610822614
Multistage_1,0.8282828282828284,0.9148344437802086
Multistage_1,0.8383838383838385,0.9203899993357643
Multistage_1,0.8484848484848485,0.9295756053963704
Multistage_1,0.8585858585858587,0.9424996877100522
Multistage_1,0.8686868686868687,0.9455299907403552
Multistage_1,0.8787878787878789,0.9581369066738843
Multistage_1,0.888888888888889,0.9581369066738843
Multistage_1,0.8989898989898991,0.9712162293120302
Multistage_1,0.9090909090909092,0.977567035763643
Multistage_1,0.9191919191919192,0.977567035763643
Multistage_1,0.9292929292929294,0.983823145245559
Multistage_1,0.9393939393939394,0.983823145245559
Multistage_1,0.9494949494949496,0.983823145245559
Multistage_1,0.9595959595959597,0.9907196969696969
Multistage_1,0.9696969696969697,0.9907196969696969
Multistage_1,0.9797979797979799,0.9907196969696969
Multistage_1,0.98989898989899,0.9907196969696969
Multistage_1,1.0,1.0
Nonconvex Only,0.0,0.07042220113851992
Nonconvex Only,0.010101010101010102,0.07042220113851992
Nonconvex Only,0.020202020202020204,0.07042220113851992
Nonconvex Only,0.030303030303030304,0.13025122156591765
Nonconvex Only,0.04040404040404041,0.13025122156591765
Nonconvex Only,0.05050505050505051,0.1454185019897331
Nonconvex Only,0.06060606060606061,0.16069033345296185
Nonconvex Only,0.07070707070707072,0.16714977632439026
Nonconvex Only,0.08080808080808081,0.22330887543691302
Nonconvex Only,0.09090909090909091,0.2383853016327342
Nonconvex Only,0.10101010101010102,0.25502527602398206
Nonconvex Only,0.11111111111111112,0.2601957163650508
Nonconvex Only,0.12121212121212122,0.26492997672448493
Nonconvex Only,0.13131313131313133,0.2699841980572891
Nonconvex Only,0.14141414141414144,0.28426782912919557
Nonconvex Only,0.15151515151515152,0.3006448048703481
Nonconvex Only,0.16161616161616163,0.3092672148978073
Nonconvex Only,0.17171717171717174,0.3178699495038012
Nonconvex Only,0.18181818181818182,0.3302273834520096
Nonconvex Only,0.19191919191919193,0.33415367011229147
Nonconvex Only,0.20202020202020204,0.35710969379800017
Nonconvex Only,0.21212121212121213,0.368136768907033
Nonconvex Only,0.22222222222222224,0.3788424482401246
Nonconvex Only,0.23232323232323235,0.39281795823275273
Nonconvex Only,0.24242424242424243,0.40046357446014225
Nonconvex Only,0.25252525252525254,0.40472825489280295
Nonconvex Only,0.26262626262626265,0.4112630238808186
Nonconvex Only,0.27272727272727276,0.4170977411499737
Nonconvex Only,0.2828282828282829,0.42299367666216536
Nonconvex Only,0.29292929292929293,0.4274467615152052
Nonconvex Only,0.30303030303030304,0.433841645498524
Nonconvex Only,0.31313131313131315,0.43711152948184273
Nonconvex Only,0.32323232323232326,0.45149252457627254
Nonconvex Only,0.33333333333333337,0.4564961665789281
Nonconvex Only,0.3434343434343435,0.47910856262335255
Nonconvex Only,0.3535353535353536,0.48477651422333257
Nonconvex Only,0.36363636363636365,0.49461113248997923
Nonconvex Only,0.37373737373737376,0.49966690165959504
Nonconvex Only,0.38383838383838387,0.5066838350948716
Nonconvex Only,0.393939393939394,0.5115458699187492
Nonconvex Only,0.4040404040404041,0.5281047855744048
Nonconvex Only,0.4141414141414142,0.5324541176128522
Nonconvex Only,0.42424242424242425,0.5357627395196805
Nonconvex Only,0.43434343434343436,0.5478527234336771
Nonconvex Only,0.4444444444444445,0.5514217620071721
Nonconvex Only,0.4545454545454546,0.5560482500756165
Nonconvex Only,0.4646464646464647,0.5752510568870464
Nonconvex Only,0.4747474747474748,0.5975446675705299
Nonconvex Only,0.48484848484848486,0.6031121085106026
Nonconvex Only,0.494949494949495,0.609097522282441
Nonconvex Only,0.5050505050505051,0.6181132390845826
Nonconvex Only,0.5151515151515152,0.6297173397251079
Nonconvex Only,0.5252525252525253,0.63717872005912
Nonconvex Only,0.5353535353535354,0.6390072634025363
Nonconvex Only,0.5454545454545455,0.6489022246009734
Nonconvex Only,0.5555555555555556,0.6573702644561605
Nonconvex Only,0.5656565656565657,0.6589243370525529
Nonconvex Only,0.5757575757575758,0.6611728540933898
Nonconvex Only,0.5858585858585859,0.6634213711342264
Nonconvex Only,0.595959595959596,0.6696145067748542
Nonconvex Only,0.6060606060606061,0.6842205043496177
Nonconvex Only,0.6161616161616162,0.6957432500508066
Nonconvex Only,0.6262626262626263,0.7004677575299532
Nonconvex Only,0.6363636363636365,0.7062461857515631
Nonconvex Only,0.6464646464646465,0.7116692282190805
Nonconvex Only,0.6565656565656566,0.7129811160366502
Nonconvex Only,0.6666666666666667,0.7370191881105764
Nonconvex Only,0.6767676767676768,0.741456075928146
Nonconvex Only,0.686868686868687,0.7488285698063217
Nonconvex Only,0.696969696969697,0.7519331692226375
Nonconvex Only,0.7070707070707072,0.7596795528604787
Nonconvex Only,0.7171717171717172,0.7699435697271602
Nonconvex Only,0.7272727272727273,0.7752140778385774
Nonconvex Only,0.7373737373737375,0.7873747892305722
Nonconvex Only,0.7474747474747475,0.8138068909968986
Nonconvex Only,0.7575757575757577,0.8210271878066383
Nonconvex Only,0.7676767676767677,0.8372691529122397
Nonconvex Only,0.7777777777777778,0.8452215693049053
Nonconvex Only,0.787878787878788,0.8467497184433486
Nonconvex Only,0.797979797979798,0.8549578582190017
Nonconvex Only,0.8080808080808082,0.865851948407878
Nonconvex Only,0.8181818181818182,0.8850793719300878
Nonconvex Only,0.8282828282828284,0.896068159088661
Nonconvex Only,0.8383838383838385,0.8973978553381434
Nonconvex Only,0.8484848484848485,0.8988652926344576
Nonconvex Only,0.8585858585858587,0.9070418667535451
Nonconvex Only,0.8686868686868687,0.9146626377433
Nonconvex Only,0.8787878787878789,0.9225951520357851
Nonconvex Only,0.888888888888889,0.9354370915032681
Nonconvex Only,0.8989898989898991,0.9409702456251319
Nonconvex Only,0.9090909090909092,0.9423316418453991
Nonconvex Only,0.9191919191919192,0.9435627024514597
Nonconvex Only,0.9292929292929294,0.9642676440966504
Nonconvex Only,0.9393939393939394,0.9672864687063842
Nonconvex Only,0.9494949494949496,0.9780099580562105
Nonconvex Only,0.9595959595959597,0.9851232917409389
Nonconvex Only,0.9696969696969697,0.9874535799168151
Nonconvex Only,0.9797979797979799,1.0
Nonconvex Only,0.98989898989899,1.0
Nonconvex Only,1.0,1.0
Hybrid,0.0,0.05943499395578503
Hybrid,0.010101010101010102,0.05943499395578503
Hybrid,0.020202020202020204,0.05943499395578503
Hybrid,0.030303030303030304,0.1499487303348211
Hybrid,0.04040404040404041,0.1499487303348211
Hybrid,0.05050505050505051,0.1793103386313571
Hybrid,0.06060606060606061,0.22898342145197312
Hybrid,0.07070707070707072,0.23028677759403893
Hybrid,0.08080808080808081,0.23856854148272721
Hybrid,0.09090909090909091,0.2619873157406692
Hybrid,0.10101010101010102,0.2651851175971113
Hybrid,0.11111111111111112,0.28244327452557183
Hybrid,0.12121212121212122,0.2828156619947335
Hybrid,0.13131313131313133,0.28669183734268305
Hybrid,0.14141414141414144,0.28829528541790533
Hybrid,0.15151515151515152,0.3050818143012084
Hybrid,0.16161616161616163,0.3185855149016832
Hybrid,0.17171717171717174,0.3314421195425621
Hybrid,0.18181818181818182,0.3408501762036429
Hybrid,0.19191919191919193,0.34518405357179444
Hybrid,0.20202020202020204,0.346487627909643
Hybrid,0.21212121212121213,0.36573627800506725
Hybrid,0.22222222222222224,0.37059098870655216
Hybrid,0.23232323232323235,0.3714684266807643
Hybrid,0.24242424242424243,0.3775541979883098
Hybrid,0.25252525252525254,0.39731189456645233
Hybrid,0.26262626262626265,0.41066416729372507
Hybrid,0.27272727272727276,0.4152411874957453
Hybrid,0.2828282828282829,0.4221170005505356
Hybrid,0.29292929292929293,0.4368419010708907
Hybrid,0.30303030303030304,0.4424758925003367
Hybrid,0.31313131313131315,0.45049739540820316
Hybrid,0.32323232323232326,0.4599460486068564
Hybrid,0.33333333333333337,0.47651136974997643
Hybrid,0.3434343434343435,0.4839948371216403
Hybrid,0.3535353535353536,0.4921170448379268
Hybrid,0.36363636363636365,0.4984702253841167
Hybrid,0.37373737373737376,0.5041806143784241
Hybrid,0.38383838383838387,0.5133434054644168
Hybrid,0.393939393939394,0.5189776157229782
Hybrid,0.4040404040404041,0.5273896037593173
Hybrid,0.4141414141414142,0.5386796369531134
Hybrid,0.42424242424242425,0.5434931401409678
Hybrid,0.43434343434343436,0.5801241538888487
Hybrid,0.4444444444444445,0.5854868082098366
Hybrid,0.4545454545454546,0.5873141089954705
Hybrid,0.4646464646464647,0.5920173918237533
Hybrid,0.4747474747474748,0.5936903716217332
Hybrid,0.48484848484848486,0.595363351419713
Hybrid,0.494949494949495,0.6024396289004024
Hybrid,0.5050505050505051,0.6037022551630287
Hybrid,0.5151515151515152,0.6127357721510911
Hybrid,0.5252525252525253,0.621027941493417
Hybrid,0.5353535353535354,0.6258718349736743
Hybrid,0.5454545454545455,0.6472073492069158
Hybrid,0.5555555555555556,0.6583815916311582
Hybrid,0.5656565656565657,0.6606485796936008
Hybrid,0.5757575757575758,0.6796718401574771
Hybrid,0.5858585858585859,0.6868481363550342
Hybrid,0.595959595959596,0.6948326716837145
Hybrid,0.6060606060606061,0.7026431506177272
Hybrid,0.6161616161616162,0.7103904982386087
Hybrid,0.6262626262626263,0.7267541816309981
Hybrid,0.6363636363636365,0.7312502666256169
Hybrid,0.6464646464646465,0.7480196528139913
Hybrid,0.6565656565656566,0.7532439386834384
Hybrid,0.6666666666666667,0.776652418644338
Hybrid,0.6767676767676768,0.7865627314072521
Hybrid,0.686868686868687,0.8094634998017508
Hybrid,0.696969696969697,0.81145164140588
Hybrid,0.7070707070707072,0.8159105304996574
Hybrid,0.7171717171717172,0.8207704891121516
Hybrid,0.7272727272727273,0.8424757704533994
Hybrid,0.7373737373737375,0.8463638894576903
Hybrid,0.7474747474747475,0.8646704989221382
Hybrid,0.7575757575757577,0.8714522628939199
Hybrid,0.7676767676767677,0.8741875133433812
Hybrid,0.7777777777777778,0.8800477637928429
Hybrid,0.787878787878788,0.8827830142423043
Hybrid,0.797979797979798,0.8885877856590142
Hybrid,0.8080808080808082,0.9050316181409215
Hybrid,0.8181818181818182,0.9069552486026267
Hybrid,0.8282828282828284,0.9097690943484864
Hybrid,0.8383838383838385,0.91285842218801
Hybrid,0.8484848484848485,0.9189307045729883
Hybrid,0.8585858585858587,0.9225123548302377
Hybrid,0.8686868686868687,0.9262895085087971
Hybrid,0.8787878787878789,0.9292402159063645
Hybrid,0.888888888888889,0.9363734222748323
Hybrid,0.8989898989898991,0.9437373844775043
Hybrid,0.9090909090909092,0.9438677200917107
Hybrid,0.9191919191919192,0.9497500730328872
Hybrid,0.9292929292929294,0.9626741553465692
Hybrid,0.9393939393939394,0.9626741553465692
Hybrid,0.9494949494949496,0.9687347614071753
Hybrid,0.9595959595959597,0.9771072796934865
Hybrid,0.9696969696969697,0.979001219087426
Hybrid,0.9797979797979799,0.9899860675722746
Hybrid,0.98989898989899,0.9918800069662138
Hybrid,1.0,1.0
